index,price,type,size,municipality,district
3486,625,1,104.0,Campanhã,Porto
3487,1700,4,150.0,São Nicolau e Vitória,Porto
3488,830,2,130.0,Matosinhos,Porto
3489,1500,4,197.0,Povoa de Varzim,Porto
3490,1300,3,90.0,Santa Maria Maior,Lisboa
3491,800,1,69.0,Areeiro,Lisboa
3492,5500,5,320.0,Campo de Ourique,Lisboa
3493,1750,2,118.0,Avenidas Novas,Lisboa
3494,2450,2,170.0,Estrela,Lisboa
3495,1200,3,84.0,Alcântara,Lisboa
3496,1050,3,140.0,Paranhos,Porto
3497,1490,2,116.0,Parque das Nações,Lisboa
3498,750,2,62.0,Penha de França,Lisboa
3500,750,3,70.0,Almada,Setúbal
3501,1100,1,61.0,Lumiar,Lisboa
3502,1500,4,166.7,Santo António dos Olivais,Coimbra
3503,600,0,39.0,Campanhã,Porto
3504,700,1,48.0,Sintra,Lisboa
3505,3500,8,276.0,Avenidas Novas,Lisboa
3506,1025,2,68.55,Campo de Ourique,Lisboa
3507,1000,1,50.85,Campo de Ourique,Lisboa
3508,800,3,86.0,Eiras e São Paulo de Frades,Coimbra
3509,2300,4,250.0,Avenidas Novas,Lisboa
3510,600,1,97.0,Portimão,Faro
3511,780,2,65.0,Loures,Lisboa
3512,1200,2,77.0,Avenidas Novas,Lisboa
3513,1350,3,105.0,Carnide,Lisboa
3515,1200,1,50.0,Arroios,Lisboa
3516,1300,3,81.0,Belém,Lisboa
3517,1000,1,64.0,São Domingos de Benfica,Lisboa
3518,1950,4,164.0,Benfica,Lisboa
3519,850,2,65.0,Penha de França,Lisboa
3520,795,2,110.0,Sintra,Lisboa
3521,1300,3,102.0,Belém,Lisboa
3522,4200,3,135.0,Cascais,Lisboa
3523,950,2,140.0,Sintra,Lisboa
3525,2200,1,100.0,Misericórdia,Lisboa
3527,1200,2,85.0,Arroios,Lisboa
3528,1500,3,118.0,Matosinhos,Porto
3529,2500,4,210.0,Loures,Lisboa
3530,575,1,55.0,Santo António dos Olivais,Coimbra
3531,2000,4,175.0,Oeiras,Lisboa
3532,10000,6,519.0,Avenidas Novas,Lisboa
3533,5000,3,301.82,Sintra,Lisboa
3535,985,3,90.0,Lumiar,Lisboa
3536,840,2,75.0,Belém,Lisboa
3537,1500,2,130.0,Santa Maria Maior,Lisboa
3538,875,2,90.0,Arroios,Lisboa
3540,1650,2,108.0,Avenidas Novas,Lisboa
3541,1100,2,110.0,Matosinhos,Porto
3542,960,2,107.0,Vila Nova de Gaia,Porto
3543,700,2,80.0,Vila Franca de Xira,Lisboa
3544,3000,4,240.0,Avenidas Novas,Lisboa
3545,1100,4,150.0,Glória e Vera Cruz,Aveiro
3546,510,1,55.0,Santo António dos Olivais,Coimbra
3547,800,2,90.0,Sintra,Lisboa
3548,980,2,95.0,Ramalde,Porto
3549,1200,2,70.0,Alcântara,Lisboa
3550,1250,3,80.0,Alcântara,Lisboa
3551,1150,2,70.0,Alcântara,Lisboa
3552,600,1,60.0,Ramalde,Porto
3553,975,1,65.0,Campolide,Lisboa
3554,950,1,59.0,Foz do Douro e Nevogilde,Porto
3555,700,3,89.0,Nossa Senhora da Anunciada e Santa Maria da Graça),Setúbal
3556,750,3,125.0,Braga (São José de São Lázaro e São João do Souto),Braga
3559,1500,4,180.0,Mafra,Lisboa
3560,1100,2,70.0,Oeiras,Lisboa
3561,1750,4,155.0,São Domingos de Benfica,Lisboa
3562,750,2,86.0,Povoa de Varzim,Porto
3563,1650,4,169.0,Alvalade,Lisboa
3564,1295,3,103.0,Oeiras,Lisboa
3566,1200,1,57.19,Parque das Nações,Lisboa
3568,700,2,77.89,Ponta Delgada,Ilha de São Miguel
3569,1000,2,86.0,Odivelas,Lisboa
3570,800,2,90.0,Odivelas,Lisboa
3571,1250,2,115.0,Sintra,Lisboa
3572,1300,3,120.0,Sintra,Lisboa
3573,900,2,80.0,Sintra,Lisboa
3574,2100,3,100.0,Misericórdia,Lisboa
3575,1350,2,96.0,Alcântara,Lisboa
3576,2000,1,60.0,Campo de Ourique,Lisboa
3577,3800,4,231.87,Cascais,Lisboa
3578,1600,3,146.0,Benfica,Lisboa
3579,1400,3,120.0,Avenidas Novas,Lisboa
3580,850,3,118.0,Glória e Vera Cruz,Aveiro
3581,490,3,140.0,Abrantes,Santarém
3582,2900,2,100.0,Cascais,Lisboa
3585,1900,2,96.0,Avenidas Novas,Lisboa
3586,1100,1,70.0,Estrela,Lisboa
3587,2500,2,117.0,Santa Maria Maior,Lisboa
3588,1000,0,52.0,Avenidas Novas,Lisboa
3589,1900,3,186.0,São Domingos de Benfica,Lisboa
3590,1400,2,66.0,Misericórdia,Lisboa
3591,950,0,30.0,Santa Maria Maior,Lisboa
3592,1025,2,57.5,Campo de Ourique,Lisboa
3593,1000,1,43.15,Campo de Ourique,Lisboa
3594,1400,3,95.0,Santa Maria Maior,Lisboa
3595,1500,3,95.0,Misericórdia,Lisboa
3596,1400,2,104.0,Arroios,Lisboa
3597,1300,2,123.0,Misericórdia,Lisboa
3598,1600,3,172.0,Ramalde,Porto
3600,1390,4,135.0,Lumiar,Lisboa
3601,1400,3,72.0,Santo António,Lisboa
3602,5000,3,146.0,Santa Maria Maior,Lisboa
3603,1500,3,114.0,Alvalade,Lisboa
3604,1100,2,56.0,São Vicente,Lisboa
3605,1450,2,72.0,Santo António,Lisboa
3606,1500,2,120.0,Misericórdia,Lisboa
3608,1450,2,99.0,Santo António,Lisboa
3609,1500,3,146.0,São Nicolau e Vitória,Porto
3610,700,2,100.0,Lordelo do Ouro e Massarelos,Porto
3611,1650,3,124.0,Avenidas Novas,Lisboa
3612,1000,2,115.0,São Nicolau e Vitória,Porto
3613,1000,2,110.0,São Nicolau e Vitória,Porto
3614,3500,4,151.0,Cascais,Lisboa
3615,1800,2,115.0,Cascais,Lisboa
3616,700,0,48.0,Misericórdia,Lisboa
3618,2900,3,168.0,Oeiras,Lisboa
3619,3950,5,341.1,Avenidas Novas,Lisboa
3620,1400,5,100.0,Avenidas Novas,Lisboa
3621,1100,4,103.0,Bonfim,Porto
3622,1300,1,93.0,Oeiras,Lisboa
3623,1350,3,126.1,Faro (Sé e São Pedro),Faro
3624,1700,3,104.0,Avenidas Novas,Lisboa
3625,2500,3,170.0,Misericórdia,Lisboa
3626,4900,4,202.0,Santo António,Lisboa
3627,1250,2,81.0,Santa Maria Maior,Lisboa
3628,1600,2,80.0,Santa Maria Maior,Lisboa
3629,2000,3,126.0,Foz do Douro e Nevogilde,Porto
3630,990,3,110.0,São Victor,Braga
3631,1200,2,104.4,Odivelas,Lisboa
3632,500,0,35.0,São Nicolau e Vitória,Porto
3633,625,0,31.0,Santa Maria Maior,Lisboa
3635,500,1,55.0,Aradas,Aveiro
3636,750,1,75.0,Albufeira,Faro
3637,1400,2,75.0,São Nicolau e Vitória,Porto
3638,550,2,65.0,Vila Nova de Gaia,Porto
3639,1500,2,100.0,Belém,Lisboa
3640,549,2,35.0,Loures,Lisboa
3641,650,0,35.0,Matosinhos,Porto
3643,3100,3,150.0,Cascais,Lisboa
3645,2500,5,177.0,Areeiro,Lisboa
3646,600,1,76.0,Braga (São José de São Lázaro e São João do Souto),Braga
3647,975,3,85.0,Almada,Setúbal
3648,1250,3,129.0,Almedina e São Bartolomeu),Coimbra
3650,1250,2,134.0,Olhão,Faro
3651,1600,3,122.0,Olivais,Lisboa
3652,950,2,90.0,Oeiras,Lisboa
3653,1900,3,127.0,Parque das Nações,Lisboa
3655,700,3,91.0,Loulé,Faro
3656,600,1,58.0,Loulé,Faro
3657,850,2,72.76,Glória e Vera Cruz,Aveiro
3658,780,1,55.0,Avenidas Novas,Lisboa
3659,2200,3,170.0,Avenidas Novas,Lisboa
3660,1350,3,90.0,Estrela,Lisboa
3662,1650,2,140.29,São Domingos de Benfica,Lisboa
3663,825,1,48.0,Santo António,Lisboa
3665,1000,2,98.0,Campolide,Lisboa
3666,4900,4,332.46,Lumiar,Lisboa
3667,600,0,39.7,Paranhos,Porto
3668,1200,2,81.02,Arroios,Lisboa
3669,795,2,60.0,Olivais,Lisboa
3670,2250,2,130.0,Cascais,Lisboa
3671,1000,1,65.0,Alvalade,Lisboa
3672,2900,4,148.02,Santo António,Lisboa
3673,800,3,100.0,Paranhos,Porto
3674,600,1,65.2,São Nicolau e Vitória,Porto
3675,400,0,21.0,São Nicolau e Vitória,Porto
3676,875,2,97.0,São Nicolau e Vitória,Porto
3677,600,1,45.0,São Nicolau e Vitória,Porto
3678,950,1,64.0,Arroios,Lisboa
3679,2500,3,200.0,Foz do Douro e Nevogilde,Porto
3681,500,0,35.0,Glória e Vera Cruz,Aveiro
3682,625,2,65.0,Seixal,Setúbal
3683,600,0,38.0,Paranhos,Porto
3684,2900,5,190.0,Arroios,Lisboa
3685,400,3,112.0,Marinha Grande,Leiria
3686,2400,4,174.0,Oeiras,Lisboa
3687,1500,2,100.0,Arroios,Lisboa
3688,1200,3,121.0,Benfica,Lisboa
3689,900,3,140.0,Sé e Cividade),Braga
3690,2200,3,125.48,Avenidas Novas,Lisboa
3691,3000,4,191.0,Avenidas Novas,Lisboa
3692,730,2,148.0,Dume e Semelhe,Braga
3693,1250,2,67.0,Almada,Setúbal
3694,575,2,80.0,Santo António dos Olivais,Coimbra
3696,850,2,84.0,Glória e Vera Cruz,Aveiro
3697,780,1,60.0,Lagos,Faro
3698,1750,3,130.0,Alvalade,Lisboa
3699,990,1,40.4,Campo de Ourique,Lisboa
3701,700,1,66.5,Glória e Vera Cruz,Aveiro
3702,575,2,110.12,Paredes,Porto
3704,750,2,120.0,Alcácer do Sal,Setúbal
3705,1100,3,121.0,Albufeira,Faro
3706,600,1,59.0,Portimão,Faro
3707,1300,3,119.0,Ramalde,Porto
3708,1000,3,120.0,Matosinhos,Porto
3709,790,1,50.0,Misericórdia,Lisboa
3711,900,3,133.5,Sé e Cividade),Braga
3712,1700,3,102.0,Cascais,Lisboa
3713,540,0,24.0,São Nicolau e Vitória,Porto
3717,1000,2,90.0,Cascais,Lisboa
3718,2500,3,130.0,São Domingos de Benfica,Lisboa
3719,1050,2,76.0,Alvalade,Lisboa
3720,1300,2,72.0,Misericórdia,Lisboa
3721,1500,4,155.0,Vila Nova de Gaia,Porto
3722,1100,2,86.0,Foz do Douro e Nevogilde,Porto
3723,975,3,90.0,Olivais,Lisboa
3724,700,1,75.0,São Nicolau e Vitória,Porto
3725,1350,2,100.0,Cascais,Lisboa
3726,1400,3,124.4,Ramalde,Porto
3727,990,1,80.0,Loulé,Faro
3728,1750,3,142.0,Cascais,Lisboa
3729,1200,2,94.0,Seixal,Setúbal
3730,3000,4,228.0,Avenidas Novas,Lisboa
3732,900,1,70.0,Avenidas Novas,Lisboa
3733,3600,3,145.0,Cascais,Lisboa
3734,1250,2,105.0,Cascais,Lisboa
3735,550,1,90.0,Funchal,Ilha da Madeira
3736,7500,4,295.0,Misericórdia,Lisboa
3737,4500,4,234.0,Santa Maria Maior,Lisboa
3738,630,1,60.0,Vila Nova de Gaia,Porto
3739,795,2,90.0,Santa Clara,Lisboa
3740,780,1,60.0,Ajuda,Lisboa
3741,1250,5,150.0,Lordelo do Ouro e Massarelos,Porto
3743,800,2,65.0,Paranhos,Porto
3744,500,1,60.0,Paranhos,Porto
3745,770,1,50.0,Campo de Ourique,Lisboa
3748,1300,4,145.0,Lordelo do Ouro e Massarelos,Porto
3749,1300,2,151.0,Sintra,Lisboa
3750,1000,2,95.0,Ramalde,Porto
3751,1500,5,290.0,Sintra,Lisboa
3752,1200,2,90.0,Cascais,Lisboa
3753,600,3,100.0,Silves,Faro
3754,480,1,20.0,Paranhos,Porto
3756,1550,2,84.0,Santo António,Lisboa
3757,4500,4,230.0,Areeiro,Lisboa
3758,600,1,55.2,Mafra,Lisboa
3759,1600,2,85.0,Funchal,Ilha da Madeira
3760,590,0,38.1,Paranhos,Porto
3761,750,2,70.0,Oeiras,Lisboa
3762,3500,5,260.0,Avenidas Novas,Lisboa
3763,550,3,95.0,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo
3764,1650,2,90.0,Avenidas Novas,Lisboa
3765,1800,3,200.0,Alcochete,Setúbal
3767,1650,2,84.0,Cascais,Lisboa
3768,850,3,120.0,Braga (São José de São Lázaro e São João do Souto),Braga
3769,850,1,60.0,Avenidas Novas,Lisboa
3770,875,1,53.0,Areeiro,Lisboa
3771,1500,2,62.0,Santo António,Lisboa
3772,900,3,160.0,São Victor,Braga
3773,700,1,50.0,Matosinhos,Porto
3774,900,2,130.0,São Victor,Braga
3775,3100,4,187.0,Alvalade,Lisboa
3777,720,2,74.0,Vila Nova de Gaia,Porto
3779,745,2,100.0,Povoa de Varzim,Porto
3780,2400,3,110.0,Estrela,Lisboa
3781,2600,4,297.0,Areeiro,Lisboa
3782,5000,2,81.0,Campo de Ourique,Lisboa
3783,990,2,52.0,Arroios,Lisboa
3787,799,3,115.0,Benfica,Lisboa
3789,800,1,50.0,Paranhos,Porto
3790,1390,4,134.0,Lumiar,Lisboa
3791,1500,3,118.0,Arroios,Lisboa
3792,1100,2,88.0,Olhão,Faro
3793,750,2,52.0,São Nicolau e Vitória,Porto
3794,1200,3,130.0,Belém,Lisboa
3795,1500,2,100.0,Albufeira,Faro
3796,1300,2,97.5,Loulé,Faro
3797,850,3,134.0,Sé e Cividade),Braga
3798,800,2,66.4,Bonfim,Porto
3799,1250,2,105.0,Foz do Douro e Nevogilde,Porto
3800,525,1,45.0,Paranhos,Porto
3801,1100,0,30.68,São Vicente,Lisboa
3802,1350,2,76.0,Santo António,Lisboa
3803,975,1,51.0,Estrela,Lisboa
3804,1650,3,123.0,São Domingos de Benfica,Lisboa
3805,925,1,48.0,Campo de Ourique,Lisboa
3807,1275,2,95.0,Arroios,Lisboa
3809,2450,4,103.0,Cascais,Lisboa
3810,1250,1,65.0,Santo António,Lisboa
3811,650,2,78.0,Vila Nova de Gaia,Porto
3812,1800,2,110.0,Alvalade,Lisboa
3813,1000,1,70.0,Loulé,Faro
3814,2500,2,100.56,Cascais,Lisboa
3816,1250,1,46.0,Santa Maria Maior,Lisboa
3817,740,1,70.0,Ramalde,Porto
3818,690,1,54.0,Ramalde,Porto
3819,1350,1,53.0,Cascais,Lisboa
3820,570,1,54.0,Paranhos,Porto
3821,1300,2,120.0,Carnide,Lisboa
3822,525,1,47.0,Barcelos,Braga
3823,1600,2,116.21,Avenidas Novas,Lisboa
3824,1500,2,105.0,Santo António,Lisboa
3825,5250,5,238.0,Santo António,Lisboa
3826,870,2,54.0,São Vicente,Lisboa
3827,1000,2,67.0,Cascais,Lisboa
3828,2350,3,112.0,Santo António,Lisboa
3829,1950,3,165.0,Avenidas Novas,Lisboa
3830,850,2,89.0,Loures,Lisboa
3831,650,2,67.97,Vila Real de Santo António,Faro
3834,550,0,40.0,Tavira,Faro
3835,950,1,69.0,Ramalde,Porto
3836,1800,2,84.0,Santo António,Lisboa
3837,650,2,80.0,Povoa de Varzim,Porto
3838,1300,3,117.0,Belém,Lisboa
3840,975,1,65.0,Avenidas Novas,Lisboa
3841,1100,1,75.0,Avenidas Novas,Lisboa
3842,1250,2,95.0,Arroios,Lisboa
3843,975,1,49.98,Campo de Ourique,Lisboa
3844,2200,4,191.0,Avenidas Novas,Lisboa
3845,3000,3,180.0,Cascais,Lisboa
3846,900,1,60.0,Alvalade,Lisboa
3847,2000,3,150.0,Alvalade,Lisboa
3848,5000,3,300.0,Foz do Douro e Nevogilde,Porto
3849,950,0,41.7,Misericórdia,Lisboa
3850,650,2,70.0,Seixal,Setúbal
3851,450,1,20.0,Parceiros e Azoia,Leiria
3852,350,1,20.0,Parceiros e Azoia,Leiria
3853,500,1,20.0,Parceiros e Azoia,Leiria
3854,1500,3,130.0,Campo de Ourique,Lisboa
3855,1000,3,90.0,Carnide,Lisboa
3857,800,2,130.0,Matosinhos,Porto
3858,900,0,45.0,Avenidas Novas,Lisboa
3859,1880,3,110.0,Arroios,Lisboa
3860,4000,4,210.0,Campo de Ourique,Lisboa
3861,950,2,60.0,Santa Maria Maior,Lisboa
3862,2300,2,128.0,Loulé,Faro
3863,3250,7,240.0,Avenidas Novas,Lisboa
3864,1700,2,103.0,Santa Maria Maior,Lisboa
3866,2100,1,64.74,Santo António,Lisboa
3867,800,1,40.0,Avenidas Novas,Lisboa
3868,725,3,113.0,Maia,Porto
3869,1140,1,80.0,Cascais,Lisboa
3870,800,2,97.9,Ponta Delgada,Ilha de São Miguel
3871,900,0,41.5,Misericórdia,Lisboa
3872,3360,2,124.1,Misericórdia,Lisboa
3873,1500,3,180.0,Paranhos,Porto
3874,2800,2,100.0,Cascais,Lisboa
3876,2000,3,183.6,Matosinhos,Porto
3877,650,2,82.0,Tomar,Santarém
3879,800,1,36.0,Avenidas Novas,Lisboa
3880,4500,4,220.0,Cascais,Lisboa
3881,1300,2,95.0,Alvalade,Lisboa
3882,1900,6,464.0,Espinho,Aveiro
3883,550,3,90.0,Viseu,Viseu
3884,1200,1,65.5,Arroios,Lisboa
3885,925,3,118.0,Almada,Setúbal
3886,550,1,40.0,Matosinhos,Porto
3887,1100,1,53.0,Avenidas Novas,Lisboa
3888,2990,4,189.0,Misericórdia,Lisboa
3889,1100,1,70.0,Avenidas Novas,Lisboa
3890,1300,2,73.0,Cascais,Lisboa
3891,3700,3,182.0,Avenidas Novas,Lisboa
3893,1750,4,140.0,Amadora,Lisboa
3894,600,1,62.0,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo
3895,600,0,50.0,Sé e Cividade),Braga
3896,875,3,90.0,Almada,Setúbal
3898,650,0,36.0,São Vicente,Lisboa
3899,1000,1,68.0,Lumiar,Lisboa
3900,1180,2,77.0,Areeiro,Lisboa
3901,600,3,138.4,São João da Madeira,Aveiro
3902,750,3,140.0,Dume e Semelhe,Braga
3903,1400,4,109.0,São Nicolau e Vitória,Porto
3904,2500,1,101.0,Santo António,Lisboa
3905,1000,1,55.0,Misericórdia,Lisboa
3906,1900,3,235.0,São Nicolau e Vitória,Porto
3907,1800,2,62.0,Cascais,Lisboa
3908,450,2,90.0,Cernache,Coimbra
3909,2000,5,200.0,Areeiro,Lisboa
3910,830,3,98.0,Amadora,Lisboa
3911,1200,2,67.0,Vila Nova de Gaia,Porto
3912,800,3,90.0,Vila Real de Santo António,Faro
3913,425,1,42.0,São Victor,Braga
3914,1250,3,103.0,São Nicolau e Vitória,Porto
3916,589,1,35.0,São Vicente,Lisboa
3917,1250,2,85.0,Lumiar,Lisboa
3918,450,2,70.0,Vila Real de Santo António,Faro
3919,690,1,48.5,Bonfim,Porto
3920,975,1,55.0,Alvalade,Lisboa
3921,3500,4,170.0,Cascais,Lisboa
3922,6500,4,205.0,Estrela,Lisboa
3923,900,3,70.0,Alvalade,Lisboa
3924,700,1,83.4,Albufeira,Faro
3925,975,1,65.0,Oeiras,Lisboa
3926,800,1,55.0,Avenidas Novas,Lisboa
3927,850,2,50.0,Ajuda,Lisboa
3928,1950,3,125.0,Avenidas Novas,Lisboa
3929,1600,3,110.0,São Nicolau e Vitória,Porto
3930,900,2,77.0,Cascais,Lisboa
3931,2000,2,100.0,Avenidas Novas,Lisboa
3934,350,1,78.0,Portimão,Faro
3935,750,1,60.0,Bonfim,Porto
3936,850,2,90.0,Cascais,Lisboa
3937,2980,3,113.9,Cascais,Lisboa
3938,650,0,25.0,Santa Maria Maior,Lisboa
3939,3200,4,140.0,Cascais,Lisboa
3940,2000,3,136.0,Oeiras,Lisboa
3941,1500,2,96.0,Areeiro,Lisboa
3943,1050,2,69.0,Campo de Ourique,Lisboa
3944,2750,3,120.0,Loulé,Faro
3945,2750,1,65.0,Santo António,Lisboa
3946,1000,4,120.0,Vila Nova de Gaia,Porto
3947,4000,4,332.46,Lumiar,Lisboa
3948,2000,2,116.0,Parque das Nações,Lisboa
3949,1900,3,120.0,Cascais,Lisboa
3950,1450,1,27.0,Avenidas Novas,Lisboa
3951,1800,3,130.0,Alvalade,Lisboa
3952,875,1,52.0,Arroios,Lisboa
3953,1400,1,54.0,Cascais,Lisboa
3954,1650,5,225.0,Ramalde,Porto
3955,1100,3,130.0,Loures,Lisboa
3956,1500,3,120.0,Ramalde,Porto
3958,1650,5,225.0,Paranhos,Porto
3959,980,2,116.0,Lumiar,Lisboa
3960,3500,4,200.0,Ajuda,Lisboa
3961,500,4,141.0,Covilhã,Castelo Branco
3962,900,1,42.0,Bonfim,Porto
3963,2500,4,135.0,Arroios,Lisboa
3964,2200,2,95.0,Cascais,Lisboa
3965,750,2,80.0,Tavira,Faro
3966,750,3,109.0,São Sebastião,Setúbal
3967,800,1,55.0,Areeiro,Lisboa
3968,1300,1,90.0,Estrela,Lisboa
3969,1500,5,262.0,São Victor,Braga
3970,2500,3,170.0,Alvalade,Lisboa
3971,1050,2,61.0,Avenidas Novas,Lisboa
3972,1375,4,138.0,Arroios,Lisboa
3973,900,1,68.0,Areeiro,Lisboa
3974,1200,2,83.0,Lumiar,Lisboa
3975,1350,1,97.0,São Vicente,Lisboa
3976,550,1,50.0,Santo António dos Olivais,Coimbra
3977,3500,4,151.7,Cascais,Lisboa
3978,550,3,100.0,Estarreja,Aveiro
3979,500,1,42.0,Ramalde,Porto
3980,2800,3,175.0,Campo de Ourique,Lisboa
3981,1700,2,64.0,Cascais,Lisboa
3982,4600,3,170.0,Cascais,Lisboa
3983,2000,2,95.0,Parque das Nações,Lisboa
3984,1550,0,40.0,Santo António,Lisboa
3985,1480,1,35.0,Santo António,Lisboa
3986,1400,1,27.0,Avenidas Novas,Lisboa
3987,1400,0,30.0,Avenidas Novas,Lisboa
3988,1000,0,39.0,Avenidas Novas,Lisboa
3989,900,0,37.0,Avenidas Novas,Lisboa
3990,850,0,37.0,Avenidas Novas,Lisboa
3991,575,3,85.0,Valongo,Porto
3992,1800,5,185.0,Avenidas Novas,Lisboa
3993,750,2,82.0,Vila Franca de Xira,Lisboa
3994,2100,2,64.0,Cascais,Lisboa
3995,1300,1,63.0,Santa Maria Maior,Lisboa
3996,600,3,143.0,São Victor,Braga
3998,1300,2,94.0,Cascais,Lisboa
3999,1950,2,88.0,Cascais,Lisboa
4000,2700,1,61.29,Santo António,Lisboa
4001,1050,2,119.0,Funchal,Ilha da Madeira
4002,1100,2,67.0,Cascais,Lisboa
4005,2500,2,131.0,Cascais,Lisboa
4006,1750,1,51.0,Avenidas Novas,Lisboa
4007,700,3,92.0,Barreira e Cortes,Leiria
4008,750,2,95.0,Glória e Vera Cruz,Aveiro
4009,800,2,70.54,Paranhos,Porto
4010,3000,2,175.0,Parque das Nações,Lisboa
4011,1000,2,90.0,Arroios,Lisboa
4013,1250,1,57.0,Bonfim,Porto
4014,1100,1,62.0,Funchal,Ilha da Madeira
4015,1400,1,64.0,Parque das Nações,Lisboa
4016,700,2,74.0,Amadora,Lisboa
4017,9000,4,230.0,Oeiras,Lisboa
4018,850,1,35.0,Misericórdia,Lisboa
4019,1300,2,94.0,Santo António,Lisboa
4021,2800,3,81.0,São Domingos de Benfica,Lisboa
4022,800,2,85.0,Figueira da Foz,Coimbra
4023,550,1,60.0,Glória e Vera Cruz,Aveiro
4024,930,1,70.0,Estrela,Lisboa
4025,720,1,45.0,Olivais,Lisboa
4026,850,3,110.0,Vila Nova de Gaia,Porto
4027,890,3,70.0,Arroios,Lisboa
4028,1200,3,90.0,São Vicente,Lisboa
4030,1100,2,95.0,Cascais,Lisboa
4032,1100,2,85.0,Ramalde,Porto
4033,2750,3,160.0,Cascais,Lisboa
4034,1000,2,85.0,Vila Nova de Gaia,Porto
4035,3900,3,175.5,Campo de Ourique,Lisboa
4036,1950,3,133.0,Cascais,Lisboa
4037,1000,2,100.0,Cascais,Lisboa
4038,980,2,110.0,São Nicolau e Vitória,Porto
4039,650,2,70.0,Tavira,Faro
4041,675,2,84.0,São Nicolau e Vitória,Porto
4042,2700,5,227.0,São Domingos de Benfica,Lisboa
4043,800,2,78.0,Lagos,Faro
4044,4200,2,133.0,Cascais,Lisboa
4045,2000,2,112.0,Avenidas Novas,Lisboa
4046,1200,3,97.7,São Domingos de Benfica,Lisboa
4047,1000,2,81.3,Cascais,Lisboa
4048,1100,1,51.0,Arroios,Lisboa
4050,1100,2,90.0,Paranhos,Porto
4051,600,3,110.0,Santo António dos Olivais,Coimbra
4054,430,2,83.0,Vila Nova de Famalicão,Braga
4055,2100,2,64.0,Avenidas Novas,Lisboa
4056,850,3,110.0,Santa Clara,Lisboa
4058,850,1,65.0,São Domingos de Benfica,Lisboa
4059,1800,3,157.0,Sintra,Lisboa
4060,700,2,65.0,Alcântara,Lisboa
4061,800,0,40.0,Cascais,Lisboa
4063,490,2,80.0,Figueira da Foz,Coimbra
4064,4000,2,124.0,Santo António,Lisboa
4065,1500,2,90.0,Alcochete,Setúbal
4066,850,2,90.0,Lumiar,Lisboa
4067,640,1,75.0,Albufeira,Faro
4068,650,1,42.0,Vila Real de Santo António,Faro
4069,800,1,58.45,Beato,Lisboa
4070,550,2,95.0,Gualtar,Braga
4072,1350,1,60.3,Santo António,Lisboa
4073,2800,4,235.0,São Nicolau e Vitória,Porto
4074,5000,3,300.0,Alvalade,Lisboa
4075,2990,4,180.8,Lumiar,Lisboa
4076,1200,2,110.0,Oeiras,Lisboa
4077,1000,3,114.0,Ramalde,Porto
4078,1300,3,149.0,Loures,Lisboa
4079,2300,3,170.0,Funchal,Ilha da Madeira
4080,1190,2,54.8,Sintra,Lisboa
4081,690,2,40.0,Sintra,Lisboa
4083,750,2,80.0,Penha de França,Lisboa
4084,850,3,110.0,Amadora,Lisboa
4085,1950,2,130.0,Matosinhos,Porto
4086,700,0,55.0,Avenidas Novas,Lisboa
4087,800,2,70.0,Oeiras,Lisboa
4088,875,3,125.0,São Nicolau e Vitória,Porto
4089,1150,3,95.0,Campo de Ourique,Lisboa
4090,1050,3,75.0,Arroios,Lisboa
4091,750,2,70.0,Barreiro,Setúbal
4093,550,0,38.0,Arroios,Lisboa
4095,750,3,125.22,Nossa Senhora da Anunciada e Santa Maria da Graça),Setúbal
4096,800,2,43.0,Campo de Ourique,Lisboa
4097,800,3,62.0,Odivelas,Lisboa
4098,750,2,78.3,Loulé,Faro
4099,800,2,92.0,Sintra,Lisboa
4100,900,2,55.0,Avenidas Novas,Lisboa
4101,850,3,80.0,Almada,Setúbal
4103,900,2,90.0,Lumiar,Lisboa
4104,1500,4,200.0,Funchal,Ilha da Madeira
4105,950,3,130.0,Montijo,Setúbal
4106,650,2,88.0,Santa Joana,Aveiro
4107,650,2,64.0,Barreiro,Setúbal
4108,980,2,55.0,Benfica,Lisboa
4109,700,1,35.0,Avenidas Novas,Lisboa
4110,1750,5,130.0,Avenidas Novas,Lisboa
4111,950,2,86.0,Beato,Lisboa
4112,980,1,60.0,Misericórdia,Lisboa
4113,750,2,72.0,Oeiras,Lisboa
4114,850,2,45.0,Almada,Setúbal
4115,690,2,100.0,Gondomar,Porto
4116,1200,2,70.0,Santo António,Lisboa
4117,750,2,80.0,Almada,Setúbal
4118,900,2,64.0,Benfica,Lisboa
4119,950,2,75.0,Penha de França,Lisboa
4121,1525,3,140.0,Alvalade,Lisboa
4122,850,5,111.0,Lordelo do Ouro e Massarelos,Porto
4123,1000,2,80.0,Campo de Ourique,Lisboa
4125,1300,3,141.0,Vila Nova de Gaia,Porto
4126,1400,10,72.0,Santa Maria Maior,Lisboa
4127,1200,3,72.0,Misericórdia,Lisboa
4128,1500,4,85.0,Misericórdia,Lisboa
4129,750,2,50.0,Misericórdia,Lisboa
4130,759,2,65.0,Olivais,Lisboa
4131,980,2,65.0,Benfica,Lisboa
4132,1250,4,100.0,Arroios,Lisboa
4134,1100,3,81.0,São Vicente,Lisboa
4135,1500,1,45.0,Belém,Lisboa
